-0.2753001,-0.07030705,0.958784
-0.2753272,-0.07175098,0.9586692
-0.2828526,-0.2334722,0.9303145
-0.2777144,-0.2660631,0.9230846
-0.272097,-0.3006825,0.914086
-0.2623631,-0.3468179,0.9004904
-0.2540219,-0.3753855,0.8913802
-0.2467979,-0.40342,0.8811033
-0.2413041,-0.4263213,0.8717927
-0.237513,-0.4422829,0.8648546
-0.2328791,-0.4559962,0.8589731
-0.2281364,-0.4663098,0.8546982
-0.2249563,-0.4703469,0.8533279
-0.2227154,-0.47152,0.8532683
-0.2209587,-0.4750571,0.8517618
-0.219416,-0.4766572,0.8512664
-0.2182376,-0.4742883,0.8528909
-0.2178536,-0.4712718,0.8546594
-0.2177936,-0.4690733,0.8558833
-0.2182302,-0.4653907,0.8577803
-0.2189394,-0.4606083,0.8601776
-0.21998,-0.4558995,0.8624178
-0.2205174,-0.4530314,0.8637909
-0.2212173,-0.4512649,0.8645362
-0.2221323,-0.4499348,0.8649947
-0.2222284,-0.4503029,0.8647785
-0.222703,-0.4497114,0.8649642
-0.2231617,-0.4491009,0.8651631
-0.224759,-0.4477355,0.8654572
-0.2264326,-0.4485892,0.8645785
-0.228681,-0.4494285,0.8635502
-0.2291159,-0.4495344,0.8633798
-0.230148,-0.4496962,0.863021
-0.2311139,-0.4499701,0.86262
-0.2345343,-0.4503627,0.8614912
-0.236415,-0.4514632,0.8604004
-0.2383193,-0.4524423,0.8593602
-0.2381356,-0.4524298,0.8594177
-0.2390674,-0.4526511,0.8590424
-0.2398556,-0.4526994,0.8587972
-0.2421065,-0.453508,0.8577383
-0.2417029,-0.4534392,0.8578885
-0.2424298,-0.4538419,0.8574703
-0.243263,-0.4542562,0.8570148
-0.2457481,-0.4555665,0.8556092
-0.2483873,-0.4555098,0.8548769
-0.2517244,-0.4556817,0.8538085
-0.2519063,-0.455899,0.8536389
-0.253703,-0.4563617,0.8528591
-0.2554586,-0.4568852,0.8520544
-0.257383,-0.4575242,0.8511319
-0.2591123,-0.4580564,0.8503206
-0.2613582,-0.4583202,0.8494908
-0.2634757,-0.4587094,0.8486261
-0.2655555,-0.4588003,0.8479284
-0.2679252,-0.458879,0.84714
-0.2702282,-0.4585926,0.8465634
-0.2721861,-0.4583374,0.8460742
-0.2742106,-0.4581646,0.8455139
-0.2759934,-0.4580295,0.8450069
-0.2778493,-0.4578059,0.8445197
-0.2790942,-0.45781,0.8441069
-0.280672,-0.4580447,0.8434562
-0.2869706,-0.4597715,0.8403916
-0.2876338,-0.4599403,0.8400725
-0.2882555,-0.4603761,0.8396205
-0.2890984,-0.460945,0.8390184
-0.2900614,-0.4616352,0.8383062
-0.291916,-0.4621912,0.8373556
-0.2941093,-0.4630064,0.8361368
-0.3031133,-0.46454,0.8320607
-0.3050597,-0.4647468,0.8312334
-0.3094982,-0.4653926,0.8292289
-0.3154165,-0.4656924,0.826827
-0.322335,-0.4660581,0.8239478
-0.3452684,-0.4670983,0.8140079
-0.3485562,-0.4670738,0.8126196
-0.3572841,-0.467676,0.8084721
-0.3663149,-0.4682844,0.8040666
-0.3747858,-0.4690786,0.799688
-0.3827071,-0.4696921,0.7955656
-0.3903305,-0.4701364,0.7915895
-0.3975311,-0.4703585,0.7878654
-0.404224,-0.4708956,0.7841303
-0.4105291,-0.4713081,0.7805988
-0.4305782,-0.4726442,0.7689018
-0.4314379,-0.4726331,0.7684265
-0.4401232,-0.4727417,0.7634179
-0.4490314,-0.473125,0.7579733
-0.4582253,-0.4742434,0.7517465
-0.4677775,-0.4751227,0.7452803
-0.499464,-0.4778013,0.7226628
-0.5030092,-0.4772625,0.7205569
-0.5176076,-0.4769114,0.7103787
-0.5332999,-0.4771321,0.6985242
-0.5494394,-0.4773434,0.6857548
-0.5995932,-0.4791216,0.6410385
-0.6382744,-0.4819012,0.600314
-0.6413136,-0.4832155,0.5960031
-0.6579785,-0.4841848,0.5767403
-0.6737351,-0.4849392,0.5575975
-0.6879957,-0.4858229,0.5391087
-0.7010795,-0.4866388,0.5212198
-0.7122071,-0.4873987,0.5051768
-0.721307,-0.4879731,0.4915266
-0.7295172,-0.4883139,0.4789092
-0.7451276,-0.4897794,0.4526599
-0.7431761,-0.4911225,0.4544097
-0.7376007,-0.4914543,0.4630527
-0.7352576,-0.492335,0.4658352
-0.7308508,-0.4932095,0.4718066
-0.7121437,-0.4963805,0.4964453
-0.7027735,-0.4974754,0.5085545
-0.6878148,-0.4994684,0.5267278
-0.6667188,-0.5018211,0.551055
-0.5991829,-0.5086751,0.6182472
-0.5331116,-0.512691,0.6730081
-0.4603566,-0.5137452,0.7239735
-0.4556362,-0.514292,0.7265669
-0.4224305,-0.5131643,0.7471378
-0.3889484,-0.5107152,0.7667392
-0.2983955,-0.5009109,0.8124336
-0.3036473,-0.5002448,0.8108967
-0.2801385,-0.4960141,0.8218835
-0.2587335,-0.4915617,0.8315192
-0.2418035,-0.4870848,0.8392136
-0.2277585,-0.4830337,0.8454611
-0.2164269,-0.4791833,0.8506132
