0.07686132,-0.638519,-0.638519
0.07883263,-0.6390593,-0.6390593
0.1665754,-0.6269302,-0.6269302
0.1674154,-0.6247874,-0.6247874
0.1680088,-0.6226783,-0.6226783
0.1686885,-0.6198561,-0.6198561
0.1684376,-0.6186006,-0.6186006
0.1680684,-0.6177999,-0.6177999
0.1674097,-0.6174707,-0.6174707
0.1661124,-0.617794,-0.617794
0.1643791,-0.6183912,-0.6183912
0.1620305,-0.6188633,-0.6188633
0.1592321,-0.6190594,-0.6190594
0.1561606,-0.618938,-0.618938
0.1527175,-0.618538,-0.618538
0.1488289,-0.6178646,-0.6178646
0.1446903,-0.6166992,-0.6166992
0.1401996,-0.6157024,-0.6157024
0.1350707,-0.6156077,-0.6156077
0.1300499,-0.614816,-0.614816
0.1246341,-0.614166,-0.614166
0.1189882,-0.6135464,-0.6135464
0.1135112,-0.6123891,-0.6123891
0.1075979,-0.6111665,-0.6111665
0.1015221,-0.6102148,-0.6102148
0.1013016,-0.6103339,-0.6103339
0.09823394,-0.6100206,-0.6100206
0.09506068,-0.6097441,-0.6097441
0.08597124,-0.6084939,-0.6084939
0.07978359,-0.6074095,-0.6074095
0.07379985,-0.6064844,-0.6064844
0.07393119,-0.6064633,-0.6064633
0.07104141,-0.6059484,-0.6059484
0.06804591,-0.6054196,-0.6054196
0.05969751,-0.6035322,-0.6035322
0.05440599,-0.6022745,-0.6022745
0.04916355,-0.6013598,-0.6013598
0.0492979,-0.6014373,-0.6014373
0.04680499,-0.6009903,-0.6009903
0.04420802,-0.6006186,-0.6006186
0.03696036,-0.5993307,-0.5993307
0.03225344,-0.5986036,-0.5986036
0.02763152,-0.5978467,-0.5978467
0.02767849,-0.5977783,-0.5977783
0.02545676,-0.5973737,-0.5973737
0.02314076,-0.5970986,-0.5970986
0.01674199,-0.5962162,-0.5962162
0.01656455,-0.59638,-0.59638
0.01448557,-0.5960492,-0.5960492
0.01241231,-0.5956558,-0.5956558
0.00599286,-0.594197,-0.594197
0.001823068,-0.5927939,-0.5927939
0.001900196,-0.5924518,-0.5924518
-3.959239E-05,-0.5916467,-0.5916467
-0.002140671,-0.5908417,-0.5908417
-0.004034281,-0.5899019,-0.5899019
-0.009776875,-0.587074,-0.587074
-0.009687513,-0.5867548,-0.5867548
-0.01142138,-0.5856793,-0.5856793
-0.283912,-0.8602911,-0.8602911
-0.2952119,-0.8554429,-0.8554429
-0.2968305,-0.8574278,-0.8574278
-0.2968836,-0.858769,-0.858769
-0.2952598,-0.8605221,-0.8605221
-0.2942527,-0.8606601,-0.8606601
-0.2932537,-0.8614776,-0.8614776
-0.2913588,-0.8626729,-0.8626729
-0.2900624,-0.8637042,-0.8637042
-0.2854406,-0.8672285,-0.8672285
-0.2815292,-0.8702368,-0.8702368
-0.2767766,-0.8734766,-0.8734766
-0.2764982,-0.8736822,-0.8736822
-0.2744106,-0.8751125,-0.8751125
-0.2727768,-0.876646,-0.876646
-0.2681043,-0.8812207,-0.8812207
-0.2651721,-0.8839028,-0.8839028
-0.2660592,-0.8837692,-0.8837692
-0.2647032,-0.8851237,-0.8851237
-0.2631474,-0.8861681,-0.8861681
-0.2595676,-0.8893772,-0.8893772
-0.2571331,-0.8918729,-0.8918729
-0.2552989,-0.8935243,-0.8935243
-0.2556602,-0.8932095,-0.8932095
-0.2549165,-0.8936214,-0.8936214
-0.2542876,-0.8944233,-0.8944233
-0.2538095,-0.8947695,-0.8947695
-0.2528129,-0.8950117,-0.8950117
-0.2497711,-0.8953387,-0.8953387
-0.2471408,-0.8946553,-0.8946553
-0.2444619,-0.8949236,-0.8949236
-0.2443847,-0.8950272,-0.8950272
-0.2429783,-0.8952634,-0.8952634
-0.2418447,-0.8954473,-0.8954473
-0.2408012,-0.895818,-0.895818
-0.2386039,-0.8966348,-0.8966348
-0.2378442,-0.8970332,-0.8970332
-0.2381884,-0.8981016,-0.8981016
-0.2388339,-0.8983492,-0.8983492
-0.2389651,-0.8988267,-0.8988267
