0.5768613,-0.638519,-0.638519
0.5788326,-0.6390593,-0.6390593
0.6665754,-0.6269302,-0.6269302
0.6674154,-0.6247874,-0.6247874
0.6680088,-0.6226783,-0.6226783
0.6686885,-0.6198561,-0.6198561
0.6684376,-0.6186006,-0.6186006
0.6680684,-0.6177999,-0.6177999
0.6674097,-0.6174707,-0.6174707
0.6661124,-0.617794,-0.617794
0.6643791,-0.6183912,-0.6183912
0.6620306,-0.6188633,-0.6188633
0.6592321,-0.6190594,-0.6190594
0.6561606,-0.618938,-0.618938
0.6527175,-0.618538,-0.618538
0.6488289,-0.6178646,-0.6178646
0.6446903,-0.6166992,-0.6166992
0.6401996,-0.6157024,-0.6157024
0.6350707,-0.6156077,-0.6156077
0.6300499,-0.614816,-0.614816
0.6246341,-0.614166,-0.614166
0.6189883,-0.6135464,-0.6135464
0.6135112,-0.6123891,-0.6123891
0.6075979,-0.6111665,-0.6111665
0.6015221,-0.6102148,-0.6102148
0.6013016,-0.6103339,-0.6103339
0.5982339,-0.6100206,-0.6100206
0.5950607,-0.6097441,-0.6097441
0.5859712,-0.6084939,-0.6084939
0.5797836,-0.6074095,-0.6074095
0.5737998,-0.6064844,-0.6064844
0.5739312,-0.6064633,-0.6064633
0.5710414,-0.6059484,-0.6059484
0.5680459,-0.6054196,-0.6054196
0.5596975,-0.6035322,-0.6035322
0.554406,-0.6022745,-0.6022745
0.5491636,-0.6013598,-0.6013598
0.5492979,-0.6014373,-0.6014373
0.546805,-0.6009903,-0.6009903
0.544208,-0.6006186,-0.6006186
0.5369604,-0.5993307,-0.5993307
0.5322534,-0.5986036,-0.5986036
0.5276315,-0.5978467,-0.5978467
0.5276785,-0.5977783,-0.5977783
0.5254568,-0.5973737,-0.5973737
0.5231408,-0.5970986,-0.5970986
0.516742,-0.5962162,-0.5962162
0.5165645,-0.59638,-0.59638
0.5144856,-0.5960492,-0.5960492
0.5124123,-0.5956558,-0.5956558
0.5059929,-0.594197,-0.594197
0.5018231,-0.5927939,-0.5927939
0.5019002,-0.5924518,-0.5924518
0.4999604,-0.5916467,-0.5916467
0.4978593,-0.5908417,-0.5908417
0.4959657,-0.5899019,-0.5899019
0.4902231,-0.587074,-0.587074
0.4903125,-0.5867548,-0.5867548
0.4885786,-0.5856793,-0.5856793
0.1759867,-0.5810306,-0.5810306
0.1646868,-0.5761824,-0.5761824
0.1785714,-0.5452149,-0.5452149
0.1869373,-0.5251317,-0.5251317
0.1945199,-0.5060484,-0.5060484
0.1936218,-0.5064574,-0.5064574
0.1964967,-0.4972886,-0.4972886
0.1998259,-0.4886705,-0.4886705
0.2024122,-0.480794,-0.480794
0.2098074,-0.4588516,-0.4588516
0.2144806,-0.4476013,-0.4476013
0.2192516,-0.442381,-0.442381
0.218089,-0.4456916,-0.4456916
0.2195534,-0.4439774,-0.4439774
0.2201558,-0.4433763,-0.4433763
0.2220974,-0.4425224,-0.4425224
0.2217676,-0.4477563,-0.4477563
0.2201378,-0.4522238,-0.4522238
0.2197805,-0.4554081,-0.4554081
0.2187912,-0.4606788,-0.4606788
0.2162048,-0.4751068,-0.4751068
0.2155656,-0.4868925,-0.4868925
0.2142897,-0.4997314,-0.4997314
0.2144619,-0.5010654,-0.5010654
0.2134041,-0.5070355,-0.5070355
0.2119752,-0.5123975,-0.5123975
0.2104993,-0.5176275,-0.5176275
0.2088699,-0.5226457,-0.5226457
0.2049744,-0.5340639,-0.5340639
0.2039748,-0.5362077,-0.5362077
0.2044953,-0.5338746,-0.5338746
0.2050036,-0.5315073,-0.5315073
0.2052446,-0.5298228,-0.5298228
0.2052267,-0.527732,-0.527732
0.2054587,-0.5266904,-0.5266904
0.2076,-0.5223361,-0.5223361
0.2060041,-0.5213925,-0.5213925
0.2049411,-0.5186267,-0.5186267
0.2048452,-0.5187101,-0.5187101
0.204076,-0.5165697,-0.5165697
0.2035852,-0.5145935,-0.5145935
0.2025504,-0.5077263,-0.5077263
0.2033906,-0.5033967,-0.5033967
0.2035362,-0.4995385,-0.4995385
0.2040391,-0.499977,-0.499977
0.2044769,-0.499022,-0.499022
0.2049419,-0.4978824,-0.4978824
0.2056333,-0.494049,-0.494049
0.2062698,-0.4909751,-0.4909751
0.2070595,-0.4877772,-0.4877772
0.206833,-0.4874032,-0.4874032
0.2065541,-0.4859294,-0.4859294
0.2061376,-0.4845531,-0.4845531
0.2060198,-0.4811691,-0.4811691
0.2057305,-0.4797835,-0.4797835
0.2049822,-0.4790137,-0.4790137
0.2049082,-0.4791986,-0.4791986
0.2046404,-0.4787941,-0.4787941
0.2044767,-0.4783032,-0.4783032
0.2031158,-0.4770517,-0.4770517
0.2018194,-0.4761734,-0.4761734
0.2009909,-0.4748394,-0.4748394
0.2008745,-0.474607,-0.474607
0.2002552,-0.4736732,-0.4736732
0.1997085,-0.4725538,-0.4725538
0.1972826,-0.4696307,-0.4696307
0.1957562,-0.4668593,-0.4668593
0.1944615,-0.4655056,-0.4655056
0.1948578,-0.4659774,-0.4659774
0.1944488,-0.4652212,-0.4652212
0.1944714,-0.4642775,-0.4642775
0.192895,-0.4620117,-0.4620117
0.192327,-0.4604455,-0.4604455
0.1919698,-0.4586835,-0.4586835
0.1920928,-0.4586496,-0.4586496
0.1921219,-0.4579451,-0.4579451
0.1924008,-0.4572667,-0.4572667
0.1925706,-0.4551625,-0.4551625
0.1931063,-0.454464,-0.454464
0.193949,-0.4544965,-0.4544965
0.1939275,-0.45498,-0.45498
0.1939049,-0.4549459,-0.4549459
0.1937687,-0.455017,-0.455017
0.1929414,-0.4554609,-0.4554609
0.1926747,-0.4552726,-0.4552726
0.1930032,-0.4551724,-0.4551724
0.1935337,-0.4550858,-0.4550858
0.1937498,-0.4550734,-0.4550734
0.1939762,-0.4548017,-0.4548017
0.1930211,-0.4555098,-0.4555098
0.192286,-0.4563098,-0.4563098
0.1923988,-0.4563609,-0.4563609
0.1924674,-0.4562852,-0.4562852
0.1926001,-0.4565885,-0.4565885
0.1924358,-0.4573261,-0.4573261
0.1910614,-0.4588693,-0.4588693
0.1898506,-0.4609463,-0.4609463
0.1898586,-0.4606639,-0.4606639
0.189935,-0.4607797,-0.4607797
0.1900958,-0.4611821,-0.4611821
0.1901849,-0.4622917,-0.4622917
0.1902049,-0.4666126,-0.4666126
0.1893194,-0.4716375,-0.4716375
0.187474,-0.480583,-0.480583
0.1869238,-0.4832548,-0.4832548
0.186095,-0.4892023,-0.4892023
0.1854874,-0.4940326,-0.4940326
0.1841719,-0.5105646,-0.5105646
0.18437,-0.5282357,-0.5282357
0.1839167,-0.5468904,-0.5468904
0.1824595,-0.548918,-0.548918
0.179812,-0.5560626,-0.5560626
0.1792545,-0.5626739,-0.5626739
0.1711494,-0.5835888,-0.5835888
0.1634718,-0.5978605,-0.5978605
0.1528367,-0.6120472,-0.6120472
0.1498653,-0.6115441,-0.6115441
0.1431507,-0.6184162,-0.6184162
0.1368684,-0.6251591,-0.6251591
0.127671,-0.6299809,-0.6299809
0.1308978,-0.6291436,-0.6291436
0.1126336,-0.6383376,-0.6383376
0.08616543,-0.6416781,-0.6416781
0.06497487,-0.6366818,-0.6366818
0.04721844,-0.6326766,-0.6326766
0.04729778,-0.6334779,-0.6334779
0.04093432,-0.631757,-0.631757
0.03386906,-0.6302351,-0.6302351
0.01177728,-0.6232114,-0.6232114
-0.003077269,-0.6180597,-0.6180597
-0.002874613,-0.6166584,-0.6166584
-0.01011449,-0.6139386,-0.6139386
-0.01657534,-0.6107705,-0.6107705
-0.03382376,-0.6010195,-0.6010195
-0.0437333,-0.5944933,-0.5944933
-0.05413365,-0.5873957,-0.5873957
-0.05421624,-0.5869589,-0.5869589
-0.05932242,-0.5833259,-0.5833259
-0.06404808,-0.5784751,-0.5784751
-0.06854039,-0.5729553,-0.5729553
-0.07316989,-0.5681138,-0.5681138
-0.08544195,-0.5514517,-0.5514517
-0.09239894,-0.5403963,-0.5403963
-0.1000451,-0.5285865,-0.5285865
-0.1001543,-0.5284672,-0.5284672
-0.1020877,-0.5205647,-0.5205647
-0.1050622,-0.5139422,-0.5139422
-0.1131787,-0.4975483,-0.4975483
-0.1168893,-0.4880847,-0.4880847
-0.1162583,-0.4885913,-0.4885913
-0.1179413,-0.4835745,-0.4835745
-0.1187981,-0.4784619,-0.4784619
-0.1114632,-0.4567463,-0.4567463
-0.1138281,-0.4522221,-0.4522221
-0.1159284,-0.4497902,-0.4497902
-0.1163349,-0.453025,-0.453025
-0.1177074,-0.453352,-0.453352
-0.1185502,-0.4534137,-0.4534137
-0.1208962,-0.4524258,-0.4524258
-0.1215063,-0.4552819,-0.4552819
-0.1219808,-0.4621487,-0.4621487
-0.1221408,-0.4639416,-0.4639416
-0.1232931,-0.4688838,-0.4688838
-0.1236182,-0.4738905,-0.4738905
-0.1248249,-0.4884632,-0.4884632
-0.1250447,-0.5058601,-0.5058601
-0.1243554,-0.5259998,-0.5259998
-0.1238184,-0.5306755,-0.5306755
-0.1239944,-0.5432929,-0.5432929
-0.1233202,-0.5558026,-0.5558026
-0.1181692,-0.5928646,-0.5928646
-0.1119468,-0.6248545,-0.6248545
-0.1069118,-0.6505448,-0.6505448
-0.1076435,-0.6483659,-0.6483659
-0.1064821,-0.6576378,-0.6576378
-0.1041259,-0.6640742,-0.6640742
-0.09567219,-0.6849105,-0.6849105
-0.09014282,-0.6905501,-0.6905501
-0.08535054,-0.6924583,-0.6924583
-0.08556545,-0.6873683,-0.6873683
-0.08175719,-0.6884574,-0.6884574
